💐更新时间,#genre#
五虎屠龙(香港动作片),https://vip1.lz-cdn7.com/20230218/14360_ef68b0d3/index.m3u8
王牌对王牌1998(美国动作片),https://vip1.lz-cdn7.com/20230218/14358_fe143b77/index.m3u8
铁拳无敌(美国动作片),https://vip1.lz-cdn7.com/20230218/14356_c601a17b/index.m3u8
少年吔，安啦！(台湾动作片),https://hd.lz-cdn18.com/20230218/642_682e94db/index.m3u8
豪侠【粤语】(香港动作片),https://vip1.lz-cdn7.com/20230217/14348_de72d59b/index.m3u8
豪侠【国语】(香港动作片),https://vip1.lz-cdn7.com/20230217/14347_4eddaa71/index.m3u8
血溅十三号警署(美国动作片),https://vip.lz-cdn16.com/20230215/10024_0d6bf572/index.m3u8
西瓦拉多大决战(美国动作片),https://vip1.lz-cdn7.com/20230216/14313_6bc5c9c2/index.m3u8
五遁忍术【英语】(香港动作片),https://vip1.lz-cdn7.com/20230216/14311_2d0ca3f1/index.m3u8
五遁忍术【国语】(香港动作片),https://vip1.lz-cdn7.com/20230216/14310_36e25753/index.m3u8
转轮手枪(法国动作片),https://vip1.lz-cdn7.com/20230216/14305_58c2dba2/index.m3u8
惊爆轰天雷1991(美国动作片),https://vip1.lz-cdn7.com/20230216/14295_873f2aa4/index.m3u8
独臂刀(香港动作片),https://vip1.lz-cdn7.com/20230216/14289_a24c0ee6/index.m3u8
地下特警(加拿大动作片),https://vip1.lz-cdn7.com/20230216/14287_1f8bcd5a/index.m3u8
大买卖2001(美国动作片),https://vip1.lz-cdn7.com/20230216/14285_43d3ad19/index.m3u8
霹雳火1995【粤语】(香港动作片),https://vip1.lz-cdn7.com/20230215/14264_e49dd103/index.m3u8
霹雳火1995【国语】(香港动作片),https://vip1.lz-cdn7.com/20230215/14263_6849895d/index.m3u8
参孙的儿子(动作片),https://vip1.lz-cdn7.com/20230215/14255_ef124b15/index.m3u8
全面追捕令【英语】(美国动作片),https://vip1.lz-cdn7.com/20230215/14251_91688165/index.m3u8
全面追捕令【国语】(美国动作片),https://vip1.lz-cdn7.com/20230215/14250_ee10d102/index.m3u8
双重暴击(印度动作片),https://vip1.lz-cdn1.com/20230214/20633_5d3cccac/index.m3u8
赌彩黑名单【英语】(美国动作片),https://vip1.lz-cdn7.com/20230215/14249_fa19cfce/index.m3u8
赌彩黑名单【国语】(美国动作片),https://vip1.lz-cdn7.com/20230215/14248_a60aa3ac/index.m3u8
拨云见日【英语】(美国动作片),https://vip1.lz-cdn7.com/20230215/14247_5a0d59a5/index.m3u8
拨云见日【国语】(美国动作片),https://vip1.lz-cdn7.com/20230215/14246_95513ea3/index.m3u8
紧急搜捕令【英语】(美国动作片),https://vip1.lz-cdn7.com/20230215/14245_90479e5f/index.m3u8
紧急搜捕令【国语】(美国动作片),https://vip1.lz-cdn7.com/20230215/14244_66b0b470/index.m3u8
肮脏的哈里【英语】(美国动作片),https://vip1.lz-cdn7.com/20230215/14242_781e8fa4/index.m3u8
肮脏的哈里【国语】(美国动作片),https://vip1.lz-cdn7.com/20230215/14241_397d1ff6/index.m3u8
灯笼(香港动作片),https://vip1.lz-cdn7.com/20230214/14231_c05fe92c/index.m3u8
刺客战场(美国动作片),https://vip1.lz-cdn7.com/20230214/14229_2067826c/index.m3u8
出笼马骝【粤语】(香港动作片),https://vip1.lz-cdn7.com/20230214/14228_de574c50/index.m3u8
出笼马骝【国语】(香港动作片),https://vip1.lz-cdn7.com/20230214/14227_593b1d9a/index.m3u8
少林英雄榜(香港动作片),https://vip.lz-cdn3.com/20230214/17729_e4b28006/index.m3u8
朋友再见(法国动作片),https://vip.lz-cdn3.com/20230214/17727_b228616b/index.m3u8
黑狱风云2002【英语】(动作片),https://vip.lz-cdn3.com/20230214/17713_04863daf/index.m3u8
黑狱风云2002【国语】(动作片),https://vip.lz-cdn3.com/20230214/17712_bef6d8ff/index.m3u8
玉面侠(香港动作片),https://vip.lz-cdn3.com/20230213/17687_5e9b7610/index.m3u8
燕娘(香港动作片),https://vip.lz-cdn3.com/20230213/17682_a33113af/index.m3u8
天崩地裂1997(美国动作片),https://vip.lz-cdn3.com/20230213/17674_30119f3a/index.m3u8
螳螂1978(香港动作片),https://vip.lz-cdn3.com/20230213/17669_2ac36976/index.m3u8
三闯少林【粤语】(香港动作片),https://vip.lz-cdn3.com/20230213/17657_3930916a/index.m3u8
三闯少林【国语】(香港动作片),https://vip.lz-cdn3.com/20230213/17656_2b9d769e/index.m3u8
自然城市(韩国动作片),https://vip1.lz-cdn7.com/20230213/14219_d9c8f82b/index.m3u8
终极密码战(美国动作片),https://vip1.lz-cdn7.com/20230213/14217_79684da5/index.m3u8
赞先生与找钱华(香港动作片),https://vip1.lz-cdn7.com/20230213/14216_9b39560a/index.m3u8
圣徒1997(美国动作片),https://vip1.lz-cdn7.com/20230213/14208_2b3ae303/index.m3u8
最后的城堡(美国动作片),https://vip1.lz-cdn7.com/20230213/14209_1d880419/index.m3u8
拳击1971(香港动作片),https://vip1.lz-cdn7.com/20230213/14207_f9c49141/index.m3u8
快活林(香港动作片),https://vip1.lz-cdn7.com/20230213/14202_2a1f5f9f/index.m3u8
倚天屠龙记大结局1978(香港动作片),https://vip1.lz-cdn7.com/20230212/14195_ca9e83cf/index.m3u8
威龙猛探【粤语】1985(香港动作片),https://vip1.lz-cdn7.com/20230212/14192_3eae4ef5/index.m3u8
威龙猛探【国语】1985(香港动作片),https://vip1.lz-cdn7.com/20230212/14191_de7ce1b2/index.m3u8
大菩萨岭1960(日本动作片),https://vip1.lz-cdn7.com/20230212/14181_896773ef/index.m3u8
血战墓碑镇2013(美国动作片),https://vip1.lz-cdn7.com/20230211/14160_9fd20f81/index.m3u8
血战墓碑镇Ⅱ2017(美国动作片),https://vip1.lz-cdn7.com/20230211/14159_495f7c5c/index.m3u8
搬山道人之落天荒2023(大陆动作片),https://vip.lz-cdn3.com/20230211/17618_79aacd95/index.m3u8
毁灭战士2005(英国动作片),https://vip1.lz-cdn7.com/20230211/14152_50c9f451/index.m3u8
暴风眼1994(香港动作片),https://vip1.lz-cdn7.com/20230211/14147_77b6bbf5/index.m3u8
交战规则2000(美国动作片),https://vip1.lz-cdn7.com/20230211/14143_0422601d/index.m3u8
皇家师姐【粤语】1985(香港动作片),https://vip1.lz-cdn7.com/20230211/14142_08e95eeb/index.m3u8
皇家师姐【国语】1985(香港动作片),https://vip1.lz-cdn7.com/20230211/14141_6d2221e3/index.m3u8
凯利党2003(动作片),https://vip1.lz-cdn7.com/20230211/14136_fbca3157/index.m3u8
血洗洪花亭1990(香港动作片),https://vip1.lz-cdn7.com/20230210/14116_f0b5051e/index.m3u8
再生侠1997(美国动作片),https://vip1.lz-cdn7.com/20230210/14114_ac17b981/index.m3u8
卡车野郎：望乡一番星1976(日本动作片),https://vip1.lz-cdn7.com/20230210/14096_cb9ab038/index.m3u8
东京铁拳1995(日本动作片),https://vip1.lz-cdn7.com/20230210/14095_6acf4ff8/index.m3u8
少林木人巷1976【粤语】(香港动作片),https://vip1.lz-cdn7.com/20230209/14089_9d64e5a6/index.m3u8
少林木人巷1976【国语】(香港动作片),https://vip1.lz-cdn7.com/20230209/14088_0edd9b54/index.m3u8
血拼大西洋1956(英国动作片),https://vip1.lz-cdn7.com/20230209/14078_38037aeb/index.m3u8
天蚕变之布衣神相1984(香港动作片),https://vip1.lz-cdn7.com/20230209/14075_f8fd68b7/index.m3u8
浑身是胆1998(香港动作片),https://vip1.lz-cdn7.com/20230209/14068_e1f448cb/index.m3u8
风斗士2004(韩国动作片),https://vip1.lz-cdn7.com/20230209/14065_b566b161/index.m3u8
碧血宝刀1991(大陆动作片),https://vip1.lz-cdn7.com/20230209/14058_e2a06c51/index.m3u8
楚留香1977【国语】(香港动作片),https://vip1.lz-cdn7.com/20230209/14060_6278787e/index.m3u8
楚留香1977【粤语】(香港动作片),https://vip1.lz-cdn7.com/20230209/14057_c5efda54/index.m3u8
三德和尚与舂米六1977(香港动作片),https://vip1.lz-cdn7.com/20230208/14043_9921b45d/index.m3u8
█████████████████████████████████████████████


😱恐怖片🟡,#genre#
█████████████████████████████████████████████
临终时刻2024(印度尼西亚恐怖片),https://v.cdnlz3.com/20241226/31476_29851eae/index.m3u8
第十年2024(英国恐怖片),https://v.cdnlz12.com/20241223/17842_31aca484/index.m3u8
着魔2024(印度尼西亚恐怖片),https://v.cdnlz3.com/20241221/31239_9a4d502d/index.m3u8
罪生咒2024(泰国恐怖片),https://v.cdnlz3.com/20241218/31078_97919eb9/index.m3u8
世界奇妙物语2024冬季特别篇(日本恐怖片),https://v.cdnlz12.com/20241216/17771_65a98fba/index.m3u8
三天2024(韩国恐怖片),https://v.cdnlz3.com/20241213/30836_2496c694/index.m3u8
异教徒2024(美国恐怖片),https://v.cdnlz3.com/20241211/30771_b9bd2417/index.m3u8
罪恶新月城2024(美国恐怖片),https://v.cdnlz3.com/20241127/29923_b1a2e978/index.m3u8
不幸之家2024(日本恐怖片),https://v.cdnlz3.com/20241126/29905_f563ee34/index.m3u8
复活之战2024(泰国恐怖片),https://v.cdnlz3.com/20241122/29538_ab36da32/index.m3u8
黑水巷2024(英国恐怖片),https://v.cdnlz3.com/20241119/29391_e06b7994/index.m3u8
怪栗情人2023(美国恐怖片),https://v.cdnlz3.com/20241117/29314_ee420b66/index.m3u8
杀死爱人2024(英国恐怖片),https://v.cdnlz3.com/20241116/29235_ac18d1a8/index.m3u8
独自赴死2024(加拿大恐怖片),https://v.cdnlz20.com/20241113/19824_e4e11c87/index.m3u8
夺命微笑Ⅱ2024(美国恐怖片),https://v.cdnlz3.com/20241112/29007_d362407f/index.m3u8
丽莎灵异实录2024(印度尼西亚恐怖片),https://v.cdnlz3.com/20241111/28986_adec0496/index.m3u8
第一诫2008【粤语】(香港恐怖片),https://v.cdnlz20.com/20241109/19195_00b936da/index.m3u8
第一诫2008【国语】(香港恐怖片),https://vip.lzcdn2.com/20220324/355_4b0f8d68/index.m3u8
猛鬼大学Ⅲ2024(泰国恐怖片),https://v.cdnlz3.com/20241108/28845_d4895ce2/index.m3u8
嗜血虎魂1992(印度恐怖片),https://v.lzcdn24.com/20241107/3489_4e574fea/index.m3u8
夜盗珍妃墓1989(大陆恐怖片),https://v.lzcdn24.com/20241102/2294_e803ce04/index.m3u8
长春花园2024(韩国恐怖片),https://v.cdnlz3.com/20241101/28550_98340659/index.m3u8
布袋人2024(美国恐怖片),https://v.cdnlz20.com/20241031/17236_38e52a53/index.m3u8
百烛游戏Ⅱ2024(新西兰/阿根廷恐怖片),https://v.cdnlz12.com/20241028/17489_82691100/index.m3u8
暹罗诅咒2023(泰国恐怖片),https://v.cdnlz12.com/20241025/17412_c1f8c72d/index.m3u8
行动倒数2024(美国恐怖片),https://v.cdnlz3.com/20241025/28432_0d07617c/index.m3u8
断魂小丑Ⅲ2024(美国恐怖片),https://v.cdnlz12.com/20241025/17393_fe31e6d2/index.m3u8
疯死2024(法国恐怖片),https://v.cdnlz3.com/20241023/28354_078922ab/index.m3u8
千万别松手2024(美国恐怖片),https://v.cdnlz3.com/20241022/28315_52aa615a/index.m3u8
杀戮南瓜怪2024(美国恐怖片),https://v.cdnlz3.com/20241022/28314_5b9c0b8b/index.m3u8
布袋人2024(美国恐怖片),https://v.cdnlz3.com/20241021/28233_300794e6/index.m3u8
世外逃劫2024(菲律宾恐怖片),https://v.cdnlz3.com/20241017/28063_fd0fbcc2/index.m3u8
甜蜜诅咒2021(韩国恐怖片),https://v.cdnlz3.com/20241015/27983_4094c0d2/index.m3u8
你们这些混蛋2024(泰国恐怖片),https://v.cdnlz3.com/20241015/27933_6e3419d2/index.m3u8
目的地汽车旅馆2024(法国恐怖片),https://v.cdnlz3.com/20241013/27879_e4a72ee6/index.m3u8
某种物质2024(英国恐怖片),https://v.cdnlz3.com/20241013/27840_64078179/index.m3u8
怨泊2022【粤语/日语】(香港恐怖片),https://v.cdnlz3.com/20241011/27746_af22b51d/index.m3u8
克罗克特先生2024(美国恐怖片),https://v.cdnlz3.com/20241011/27744_d6f96b63/index.m3u8
撒冷镇2024(美国恐怖片),https://v.cdnlz3.com/20241011/27715_3fbf20ef/index.m3u8
我的宝贝2024(泰国恐怖片),https://v.cdnlz3.com/20241010/27709_8768c7cf/index.m3u8
凯多湖的消失2024(美国恐怖片),https://v.cdnlz3.com/20241010/27707_cf7dc21c/index.m3u8
放学后战记2018(日本恐怖片),https://v.cdnlz19.com/20241007/49415_6cdff1e8/index.m3u8
恶魔玩具：小丑盒袭击2023(美国恐怖片),https://v.cdnlz12.com/20241007/17305_6a30da3d/index.m3u8
致命录像带：超越2024(美国恐怖片),https://v.cdnlz12.com/20241005/17279_702c09ea/index.m3u8
胡老四守灵2024(大陆恐怖片),https://v.cdnlz12.com/20241004/17263_034cb915/index.m3u8
非礼勿言2024(英国恐怖片),https://v.cdnlz12.com/20241004/17261_2b4965bb/index.m3u8
腐坏之巫2024(美国恐怖片),https://v.cdnlz12.com/20241004/17260_df3ecd32/index.m3u8
撒冷镇2024(美国恐怖片),https://v.cdnlz12.com/20241003/17257_72b72b08/index.m3u8
別呼吸2024(美国恐怖片),https://v.cdnlz12.com/20241003/17256_675a39be/index.m3u8
7A公寓2024(美国恐怖片),https://v.cdnlz12.com/20240929/17199_fc1fd0ec/index.m3u8
吸血的法老在匹兹堡1991(美国恐怖片),https://v.cdnlz19.com/20240927/47771_6887ed7c/index.m3u8
污物2015(美国恐怖片),https://v.cdnlz19.com/20240927/47770_57e5fe87/index.m3u8
死亡将至2024(印度尼西亚恐怖片),https://v.cdnlz12.com/20240927/17158_ef65f743/index.m3u8
贝泽尔2024(美国恐怖片),https://v.cdnlz12.com/20240926/17135_e2409f09/index.m3u8
异端指南2018(美国恐怖片),https://v.cdnlz12.com/20240925/17112_e633cbdd/index.m3u8
混沌之王2018(英国恐怖片),https://v.cdnlz12.com/20240925/17111_de43406a/index.m3u8
墓中酷刑2024(印度尼西亚恐怖片),https://v.cdnlz12.com/20240922/17071_747f9688/index.m3u8
夜班逃杀2022(美国恐怖片),https://v.cdnlz12.com/20240922/17070_8fb0d7f0/index.m3u8
怖谷鸟2024(德国/美国),https://v.cdnlz12.com/20240918/17020_2103bf7d/index.m3u8
从此以后(美国恐怖片),https://v.cdnlz12.com/20240915/16962_116b4389/index.m3u8
愿者安息2023(土耳其恐怖片),https://v.cdnlz12.com/20240914/16946_c2fb063b/index.m3u8
猛鬼兰皮尔2023(印度尼西亚恐怖片),https://v.cdnlz12.com/20240911/16876_23e6ab40/index.m3u8
血婴1990(法国恐怖片),https://v.cdnlz12.com/20240909/16844_1578811d/index.m3u8
鬼府神工2023(意大利恐怖片),https://v.cdnlz12.com/20240909/16843_19cdc460/index.m3u8
无序之主2023(美国恐怖片),https://v.cdnlz12.com/20240904/16779_5e59575e/index.m3u8
解脱2024(美国恐怖片),https://v.cdnlz12.com/20240830/16707_f9d0281b/index.m3u8
陷阱2024(英国恐怖片),https://v.cdnlz12.com/20240830/16706_da72b709/index.m3u8
消失的女教师2023(印度恐怖片),https://v.cdnlz12.com/20240827/16611_2afa18e6/index.m3u8
鲨鱼女孩2024(美国恐怖片),https://v.cdnlz12.com/20240826/16608_a8c406ad/index.m3u8
幸运欧尼克斯和灵魂护身符2023(美国恐怖片),https://v.cdnlz12.com/20240826/16607_23c17194/index.m3u8
狩猎之夜2023(美国恐怖片),https://v.cdnlz12.com/20240826/16602_ddbe2a8e/index.m3u8
水鬼2023(韩国恐怖片),https://v.cdnlz12.com/20240825/16599_5a9b92de/index.m3u8
鬼气球2024(柬埔寨恐怖片),https://v.cdnlz12.com/20240825/16596_789fe790/index.m3u8
名模夜惊魂2024(美国恐怖片),https://v.cdnlz12.com/20240824/16586_541592ad/index.m3u8
复仇女妖2024(印度尼西亚恐怖片),https://v.cdnlz12.com/20240824/16585_4fc2bcb6/index.m3u8
直播鬼戏院2023(马来西亚恐怖片),https://v.cdnlz12.com/20240823/16576_3a36184a/index.m3u8
长腿2024(美国恐怖片),https://v.cdnlz12.com/20240823/16568_2f84858d/index.m3u8
格吉（杀人鬼）2024(泰国恐怖片),https://v.cdnlz12.com/20240823/16567_a5c50d29/index.m3u8
咖啡桌2022(西班牙恐怖片),https://v.cdnlz12.com/20240823/16560_cb2d3533/index.m3u8
咒物寻凶2024(爱尔兰恐怖片),https://v.cdnlz12.com/20240821/16508_bf07b321/index.m3u8
吞噬2024(美国恐怖片),https://v.cdnlz12.com/20240821/16507_ac85c482/index.m3u8
病态忧郁的猫2015(澳大利亚恐怖片),https://v.cdnlz12.com/20240820/16498_5a479a12/index.m3u8
迷离无迹2023(澳大利亚恐怖片),https://v.cdnlz12.com/20240820/16495_026455b6/index.m3u8
蓝色女孩的愿望2023(爱尔兰恐怖片),https://v.cdnlz12.com/20240819/16481_fa915c5e/index.m3u8
毛骨悚然撞鬼经25周年特别篇2024(日本恐怖片),https://v.cdnlz12.com/20240818/16476_1426a846/index.m3u8
死魂盒2012(美国恐怖片),https://v.cdnlz21.com/20240814/1516_c1ab3dff/index.m3u8
甜蜜寂寞女孩2016(美国恐怖片),https://v.cdnlz12.com/20240813/16401_d685013d/index.m3u8
达古2024(英国恐怖片),https://v.cdnlz12.com/20240812/16379_0e235b86/index.m3u8
亲友皆死2024(美国恐怖片),https://v.cdnlz12.com/20240810/16309_1f44b8ee/index.m3u8
黑暗来临2010(美国恐怖片),https://v.cdnlz12.com/20240809/16299_938b0c92/index.m3u8
米老鼠的捕鼠夹2024(美国恐怖片),https://v.cdnlz12.com/20240807/16234_caa5b877/index.m3u8
饥饿英亩2023(英国恐怖片),https://v.cdnlz12.com/20240805/16213_143cee9c/index.m3u8
鬼舞村:诅咒起源2024(印度尼西亚恐怖片),https://v.cdnlz12.com/20240803/16183_1e798c28/index.m3u8
朱朱的故事2021(尼日利亚/法国恐怖片),https://v.cdnlz12.com/20240802/16171_87cf5c9d/index.m3u8
玛克辛2024(美国恐怖片),https://v.cdnlz12.com/20240802/16170_131c0ff5/index.m3u8
鬼天厦2024(台湾恐怖片),https://v.cdnlz3.com/20240802/25236_3402cd81/index.m3u8
陌生人：第一章2024(美国恐怖片),https://v.cdnlz12.com/20240729/16030_04bb4648/index.m3u8
绝命幽灵船2011(美国恐怖片),https://v.cdnlz21.com/20240729/1269_0df768fd/index.m3u8
苦差事2011(巴西恐怖片),,https://v.cdnlz3.com/20240729/25156_e1ace9be/index.m3u8
遗嘱继承者2024(美国恐怖片),https://v.cdnlz21.com/20240725/1148_b9d96252/index.m3u8
替身纸人Ⅱ2024(大陆恐怖片),https://v.cdnlz12.com/20240722/15867_ff98dd13/index.m3u8
圣诞屠杀夜2015(加拿大),https://v.cdnlz12.com/20240721/15851_a771dd49/index.m3u8
恶魔犬2023(越南恐怖片),https://v.cdnlz3.com/20240721/24963_c73d9141/index.m3u8
致命旅拍2022(瑞典恐怖片),https://v.cdnlz21.com/20240720/979_910d29c4/index.m3u8
黑暗中的吟唱2023(英国恐怖片),https://v.cdnlz3.com/20240718/24908_b9b21f9d/index.m3u8
半身鬼2024(印度尼西亚恐怖片),https://v.cdnlz3.com/20240716/24837_a49f7262/index.m3u8
人鬼交易所Ⅱ2017(大陆恐怖片),https://v.cdnlz19.com/20240715/39555_f7961d97/index.m3u8
人鬼交易所2016(大陆恐怖片),https://v.cdnlz19.com/20240715/39556_4176ae3e/index.m3u8
开心鬼精灵1986【粤语】(香港恐怖片),https://v.cdnlz19.com/20240715/39554_4c21e5c2/index.m3u8
开心鬼精灵1986【国语】(香港恐怖片),https://v.cdnlz19.com/20240715/39553_5465951c/index.m3u8
悲伤2023(美国恐怖片),https://v.cdnlz3.com/20240716/24828_c1047d7a/index.m3u8
血腥列车2024(印度尼西亚恐怖片),https://v.cdnlz3.com/20240714/24786_dd8e1fb9/index.m3u8
驱魔大脚怪2024(美国恐怖片),https://v.cdnlz3.com/20240713/24741_449ce1fe/index.m3u8
人道2024(加拿大恐怖片),https://v.cdnlz12.com/20240712/15650_881fb469/index.m3u8
尸体沐浴2024(印度尼西亚恐怖片),https://v.cdnlz12.com/20240712/15649_97289970/index.m3u8
驱魔2024(美国恐怖片),https://v.cdnlz12.com/20240711/15618_9ba2f1fc/index.m3u8
魔图1992【国语】(香港恐怖片),https://v.cdnlz21.com/20240709/840_04e7e49c/index.m3u8
不好意思啊查理2023(美国恐怖片),https://v.cdnlz21.com/20240709/835_d0212934/index.m3u8
FPS2024(日本恐怖片),https://v.cdnlz3.com/20240702/24407_783cb97c/index.m3u8
诡夜迷情2024(大陆恐怖片),https://v.cdnlz12.com/20240701/15447_9f655396/index.m3u8
恐怖肉饼1992(美国恐怖片),https://v.cdnlz12.com/20240630/15433_8fce9825/index.m3u8
暴力本性2024(加拿大恐怖片),https://v.cdnlz12.com/20240629/15424_382e32e7/index.m3u8
Khanzab2023(印度尼西亚恐怖),https://v.cdnlz19.com/20240629/38623_31dbcab2/index.m3u8
神秘窥视(美国恐怖片),https://v.cdnlz3.com/20240628/24259_2e2d4f54/index.m3u8
恶魔之浴(奥地利/德国),https://v.cdnlz3.com/20240628/24252_e82e34e9/index.m3u8
灰姑娘的诅咒(美国恐怖片),https://v.cdnlz3.com/20240627/24225_c97eb3ae/index.m3u8
黑水巷(美国恐怖片),https://v.cdnlz3.com/20240627/24202_c04e87cd/index.m3u8
玻璃眼(意大利/西班牙/英国/保加利亚恐怖片),https://v.cdnlz3.com/20240626/24111_2567d380/index.m3u8
狂欢(瑞典恐怖片),https://v.cdnlz3.com/20240622/23965_9a3a9a03/index.m3u8
午夜6号房(大陆恐怖片),https://v.cdnlz12.com/20240622/15380_21134936/index.m3u8
连接终止2023(瑞典恐怖片),https://v.cdnlz3.com/20240621/23956_c7a66643/index.m3u8
荧屏在发光2024(美国恐怖片),https://v.cdnlz3.com/20240617/23794_f8e3f112/index.m3u8
古堡守灵人(大陆恐怖片),https://v.cdnlz12.com/20240617/15233_63de8e8c/index.m3u8
吓死你【粤语】(香港恐怖片),https://v.cdnlz21.com/20240616/444_44113860/index.m3u8
魔人刽子手(美国恐怖片),https://v.cdnlz3.com/20240616/23751_e0d4c686/index.m3u8
萨拉的入会仪式(美国恐怖片),https://v.cdnlz3.com/20240614/23697_6daa00b7/index.m3u8
心魔1975(香港恐怖片),https://v.cdnlz19.com/20240612/36697_2eafce5f/index.m3u8
西辛Ⅵ(土耳其恐怖片),https://v.cdnlz19.com/20240610/36681_a11e1d97/index.m3u8
西辛Ⅴ(土耳其恐怖片),https://v.cdnlz19.com/20240610/36679_4c0db5e1/index.m3u8
西辛Ⅳ(土耳其恐怖片),https://v.cdnlz19.com/20240610/36680_2265f85c/index.m3u8
西辛Ⅲ(土耳其恐怖片),https://v.cdnlz19.com/20240610/36678_c864fa0b/index.m3u8
西辛Ⅱ(土耳其恐怖片),https://v.cdnlz19.com/20240610/36677_da90a3ac/index.m3u8
西辛Ⅰ(土耳其恐怖片),https://v.cdnlz19.com/20240610/36676_f32d7b8c/index.m3u8
租房惊魂2022(美国恐怖片),https://v.cdnlz21.com/20240609/401_34f075a7/index.m3u8
黑暗的反射(俄罗斯恐怖片),https://v.cdnlz12.com/20240607/15072_fe160bae/index.m3u8
愿大家拥有幸福(日本恐怖片),https://v.cdnlz12.com/20240607/15071_f8211ea4/index.m3u8
灰姑娘复仇记(英国恐怖片),https://v.cdnlz12.com/20240605/15012_96f41e61/index.m3u8
巴黎深渊(法国恐怖片),https://v.cdnlz12.com/20240605/15000_5b5a2a25/index.m3u8
玛丽塔的悲剧(菲律宾恐怖片),https://v.cdnlz12.com/20240601/14813_b20e9224/index.m3u8
魔鬼名校(泰国恐怖片),https://v.cdnlz12.com/20240531/14766_000ad92c/index.m3u8
异形浩劫1971上(美国恐怖片),https://v.cdnlz19.com/20240528/35191_ef12556d/index.m3u8
异形浩劫1971下(美国恐怖片),https://v.cdnlz19.com/20240528/35192_1f067136/index.m3u8
蛊1981【粤语】(台湾恐怖片),https://v.cdnlz19.com/20240528/35189_a1c0439d/index.m3u8
蛊1981【国语】(台湾恐怖片),https://v.cdnlz19.com/20240528/35190_60f24664/index.m3u8
笔仙怪谈(大陆恐怖片),https://v.cdnlz19.com/20240528/34940_5071aa1f/index.m3u8
笔仙大战贞子2(大陆恐怖片),https://v.cdnlz19.com/20240528/34941_6e16bb95/index.m3u8
笔仙大战贞子(大陆恐怖片),https://v.cdnlz19.com/20240528/34938_b3f1c6ba/index.m3u8
极度残暴(美国恐怖片),https://v.cdnlz3.com/20240529/23436_c106fbe1/index.m3u8
闹鬼领域2023(印度尼西亚恐怖片),https://v.cdnlz3.com/20240528/23400_c6852ea4/index.m3u8
致命塔罗(美国恐怖片),https://v.cdnlz21.com/20240528/357_2e53f66a/index.m3u8
凶兆前传(美国恐怖片),https://v.cdnlz3.com/20240528/23390_7dbed11b/index.m3u8
地狱少女2019(日本恐怖片),https://v.cdnlz3.com/20240525/23239_204a8836/index.m3u8
熊熊燃烧(巴基斯坦/加拿大恐怖片),https://v.cdnlz12.com/20240523/14638_cf5610cb/index.m3u8
守夜人：恶魔永世同在2023(丹麦恐怖片),https://v.cdnlz12.com/20240523/14637_2138f8ce/index.m3u8
匹配(日本恐怖片),https://v.cdnlz12.com/20240521/14542_ba0af384/index.m3u8
撒旦来临(印度恐怖片),https://v.cdnlz12.com/20240516/14314_34cd6b67/index.m3u8
屋中异蛛(美国恐怖片),https://v.cdnlz12.com/20240515/14297_52039972/index.m3u8
通灵阿初～颤动岩～(日本恐怖片),https://v.cdnlz12.com/20240515/14296_48b66148/index.m3u8
喧嚣(法国恐怖片),https://v.cdnlz12.com/20240514/14228_71c2a0c0/index.m3u8
再会亡灵(恐怖片),https://v.cdnlz12.com/20240512/14119_2190e477/index.m3u8
夜童(西班牙恐怖片),https://v.cdnlz19.com/20240507/32787_203de46d/index.m3u8
梅根失踪(美国恐怖片),https://v.cdnlz21.com/20240509/325_4b10c224/index.m3u8
噬血芭蕾(美国恐怖片),https://v.cdnlz12.com/20240507/13862_9328135b/index.m3u8
钟声2024(日本恐怖片),https://v.cdnlz12.com/20240507/13848_02d5cbfe/index.m3u8
斧头狂魔2015(美国恐怖片),https://v.cdnlz19.com/20240506/32780_3784afa8/index.m3u8
艾米利亚的孩子(葡萄牙恐怖片),https://v.cdnlz2.com/20240502/30893_27cee259/index.m3u8
世外桃源(爱尔兰/美国/加拿大恐怖片),https://v.cdnlz2.com/20240502/30892_3b743c28/index.m3u8
食人神之山(意大利恐怖片),https://v.cdnlz19.com/20240428/31851_65235a03/index.m3u8
恶魔惩罚者(美国恐怖片),https://v.cdnlz2.com/20240429/30711_2f9078f3/index.m3u8
地狱折磨(印度尼西亚恐怖片),https://v.cdnlz2.com/20240428/30701_c2ec59c9/index.m3u8
僵尸古刹(大陆恐怖片),https://v.cdnlz2.com/20240428/30658_626f53c9/index.m3u8
尸咒(韩国恐怖片),https://v.cdnlz2.com/20240428/30655_860bb8eb/index.m3u8
死亡玛丽(加拿大恐怖片),https://v.cdnlz19.com/20240426/31200_bedc9644/index.m3u8
害虫2023(法国恐怖片),https://v.cdnlz2.com/20240426/30620_2a2f011f/index.m3u8
阴阳界1974【国语】(香港恐怖片),https://v.cdnlz19.com/20240423/30922_846a2982/index.m3u8
阴阳界1974【粤语】(香港恐怖片),https://v.cdnlz19.com/20240423/30921_6e4d2811/index.m3u8
鬼肢解(泰国恐怖片),https://v.cdnlz2.com/20240423/30415_846a8632/index.m3u8
寒山尸变(台湾恐怖片),https://v.cdnlz20.com/20240422/4416_4631175e/index.m3u8
破墓(韩国恐怖片),https://v.cdnlz2.com/20240422/30332_39611724/index.m3u8
魔鬼深夜秀(澳大利亚/阿联酋恐怖片),https://v.cdnlz2.com/20240420/30250_993f8337/index.m3u8
